Enlace Internacional,Fecha,Hora,Cantidad de Energia Asignada de Importacion (MWh),Cantidad de Energia Asignada de Exportacion (MWh)
PIEDRAS NEGRAS - EAGLE PASS,2022/07/04,22,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/04,23,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/04,24,0,0
TAPACHULA-LOS BRILLANTES,2022/07/04,1,0,120
TAPACHULA-LOS BRILLANTES,2022/07/04,2,0,120
TAPACHULA-LOS BRILLANTES,2022/07/04,3,0,120
TAPACHULA-LOS BRILLANTES,2022/07/04,4,0,120
TAPACHULA-LOS BRILLANTES,2022/07/04,5,0,120
TAPACHULA-LOS BRILLANTES,2022/07/04,6,0,120
TAPACHULA-LOS BRILLANTES,2022/07/04,7,0,120
TAPACHULA-LOS BRILLANTES,2022/07/04,8,0,185
TAPACHULA-LOS BRILLANTES,2022/07/04,9,0,185
TAPACHULA-LOS BRILLANTES,2022/07/04,10,0,239
TAPACHULA-LOS BRILLANTES,2022/07/04,11,0,239
TAPACHULA-LOS BRILLANTES,2022/07/04,12,0,239
TAPACHULA-LOS BRILLANTES,2022/07/04,13,0,239
TAPACHULA-LOS BRILLANTES,2022/07/04,14,0,239
TAPACHULA-LOS BRILLANTES,2022/07/04,15,0,239
TAPACHULA-LOS BRILLANTES,2022/07/04,16,0,239
TAPACHULA-LOS BRILLANTES,2022/07/04,17,0,239
TAPACHULA-LOS BRILLANTES,2022/07/04,18,0,239
TAPACHULA-LOS BRILLANTES,2022/07/04,19,0,239
TAPACHULA-LOS BRILLANTES,2022/07/04,20,0,239
TAPACHULA-LOS BRILLANTES,2022/07/04,21,0,239
TAPACHULA-LOS BRILLANTES,2022/07/04,22,0,239
TAPACHULA-LOS BRILLANTES,2022/07/04,23,0,239
TAPACHULA-LOS BRILLANTES,2022/07/04,24,0,160
XULHA-BELICE,2022/07/04,1,0,26
XULHA-BELICE,2022/07/04,2,0,47
XULHA-BELICE,2022/07/04,3,0,45
XULHA-BELICE,2022/07/04,4,0,42
XULHA-BELICE,2022/07/04,5,0,41
XULHA-BELICE,2022/07/04,6,0,40
XULHA-BELICE,2022/07/04,7,0,35
XULHA-BELICE,2022/07/04,8,0,36
XULHA-BELICE,2022/07/04,9,0,37
XULHA-BELICE,2022/07/04,10,0,40
XULHA-BELICE,2022/07/04,11,0,31
XULHA-BELICE,2022/07/04,12,0,38
XULHA-BELICE,2022/07/04,13,0,38
XULHA-BELICE,2022/07/04,14,0,37
XULHA-BELICE,2022/07/04,15,0,37
XULHA-BELICE,2022/07/04,16,0,35
XULHA-BELICE,2022/07/04,17,0,33
XULHA-BELICE,2022/07/04,18,0,34
XULHA-BELICE,2022/07/04,19,0,29
XULHA-BELICE,2022/07/04,20,0,31
XULHA-BELICE,2022/07/04,21,0,47
XULHA-BELICE,2022/07/04,22,0,47
XULHA-BELICE,2022/07/04,23,0,45
XULHA-BELICE,2022/07/04,24,0,41
CD INDUSTRIAL - LAREDO AMER,2022/07/05,1,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/05,2,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/05,3,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/05,4,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/05,5,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/05,6,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/05,7,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/05,8,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/05,9,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/05,10,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/05,11,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/05,12,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/05,13,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/05,14,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/05,15,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/05,16,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/05,17,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/05,18,15,0
CD INDUSTRIAL - LAREDO AMER,2022/07/05,19,29,0
CD INDUSTRIAL - LAREDO AMER,2022/07/05,20,34,0
CD INDUSTRIAL - LAREDO AMER,2022/07/05,21,34,0
CD INDUSTRIAL - LAREDO AMER,2022/07/05,22,14,0
CD INDUSTRIAL - LAREDO AMER,2022/07/05,23,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/05,24,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/05,1,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/05,2,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/05,3,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/05,4,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/05,5,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/05,6,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/05,7,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/05,8,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/05,9,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/05,10,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/05,11,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/05,12,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/05,13,0,20
CUMBRES FRONTERA - RAIL ROAD,2022/07/05,14,0,40
CUMBRES FRONTERA - RAIL ROAD,2022/07/05,15,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/05,16,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/05,17,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/05,18,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/05,19,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/05,20,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/05,21,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/05,22,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/05,23,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/05,24,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/05,1,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/05,2,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/05,3,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/05,4,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/05,5,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/05,6,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/05,7,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/05,8,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/05,9,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/05,10,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/05,11,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/05,12,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/05,13,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/05,14,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/05,15,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/05,16,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/05,17,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/05,18,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/05,19,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/05,20,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/05,21,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/05,22,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/05,23,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/05,24,0,0
TAPACHULA-LOS BRILLANTES,2022/07/05,1,0,120
TAPACHULA-LOS BRILLANTES,2022/07/05,2,0,120
TAPACHULA-LOS BRILLANTES,2022/07/05,3,0,120
TAPACHULA-LOS BRILLANTES,2022/07/05,4,0,120
TAPACHULA-LOS BRILLANTES,2022/07/05,5,0,120
TAPACHULA-LOS BRILLANTES,2022/07/05,6,0,120
TAPACHULA-LOS BRILLANTES,2022/07/05,7,0,120
TAPACHULA-LOS BRILLANTES,2022/07/05,8,0,120
TAPACHULA-LOS BRILLANTES,2022/07/05,9,0,154
TAPACHULA-LOS BRILLANTES,2022/07/05,10,0,154
TAPACHULA-LOS BRILLANTES,2022/07/05,11,0,154
TAPACHULA-LOS BRILLANTES,2022/07/05,12,0,120
TAPACHULA-LOS BRILLANTES,2022/07/05,13,0,154
TAPACHULA-LOS BRILLANTES,2022/07/05,14,0,154
TAPACHULA-LOS BRILLANTES,2022/07/05,15,0,154
TAPACHULA-LOS BRILLANTES,2022/07/05,16,0,154
TAPACHULA-LOS BRILLANTES,2022/07/05,17,0,154
TAPACHULA-LOS BRILLANTES,2022/07/05,18,0,154
TAPACHULA-LOS BRILLANTES,2022/07/05,19,0,239
TAPACHULA-LOS BRILLANTES,2022/07/05,20,0,239
TAPACHULA-LOS BRILLANTES,2022/07/05,21,0,239
TAPACHULA-LOS BRILLANTES,2022/07/05,22,0,239
TAPACHULA-LOS BRILLANTES,2022/07/05,23,0,195
TAPACHULA-LOS BRILLANTES,2022/07/05,24,0,120
XULHA-BELICE,2022/07/05,1,0,41
XULHA-BELICE,2022/07/05,2,0,48
XULHA-BELICE,2022/07/05,3,0,46
XULHA-BELICE,2022/07/05,4,0,43
XULHA-BELICE,2022/07/05,5,0,42
XULHA-BELICE,2022/07/05,6,0,41
XULHA-BELICE,2022/07/05,7,0,39
XULHA-BELICE,2022/07/05,8,0,38
XULHA-BELICE,2022/07/05,9,0,37
XULHA-BELICE,2022/07/05,10,0,40
XULHA-BELICE,2022/07/05,11,0,36
XULHA-BELICE,2022/07/05,12,0,33
XULHA-BELICE,2022/07/05,13,0,34
XULHA-BELICE,2022/07/05,14,0,33
XULHA-BELICE,2022/07/05,15,0,37
XULHA-BELICE,2022/07/05,16,0,35
XULHA-BELICE,2022/07/05,17,0,34
XULHA-BELICE,2022/07/05,18,0,36
XULHA-BELICE,2022/07/05,19,0,33
XULHA-BELICE,2022/07/05,20,0,31
XULHA-BELICE,2022/07/05,21,0,39
XULHA-BELICE,2022/07/05,22,0,45
XULHA-BELICE,2022/07/05,23,0,46
XULHA-BELICE,2022/07/05,24,0,43
CD INDUSTRIAL - LAREDO AMER,2022/07/06,1,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/06,2,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/06,3,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/06,4,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/06,5,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/06,6,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/06,7,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/06,8,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/06,9,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/06,10,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/06,11,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/06,12,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/06,13,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/06,14,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/06,15,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/06,16,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/06,17,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/06,18,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/06,19,14,0
CD INDUSTRIAL - LAREDO AMER,2022/07/06,20,14,0
CD INDUSTRIAL - LAREDO AMER,2022/07/06,21,14,0
CD INDUSTRIAL - LAREDO AMER,2022/07/06,22,14,0
CD INDUSTRIAL - LAREDO AMER,2022/07/06,23,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/06,24,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/06,1,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/06,2,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/06,3,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/06,4,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/06,5,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/06,6,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/06,7,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/06,8,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/06,9,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/06,10,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/06,11,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/06,12,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/06,13,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/06,14,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/06,15,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/06,16,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/06,17,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/06,18,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/06,19,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/06,20,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/06,21,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/06,22,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/06,23,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/06,24,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/06,1,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/06,2,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/06,3,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/06,4,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/06,5,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/06,6,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/06,7,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/06,8,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/06,9,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/06,10,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/06,11,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/06,12,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/06,13,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/06,14,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/06,15,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/06,16,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/06,17,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/06,18,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/06,19,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/06,20,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/06,21,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/06,22,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/06,23,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/06,24,0,0
TAPACHULA-LOS BRILLANTES,2022/07/06,1,0,120
TAPACHULA-LOS BRILLANTES,2022/07/06,2,0,120
TAPACHULA-LOS BRILLANTES,2022/07/06,3,0,120
TAPACHULA-LOS BRILLANTES,2022/07/06,4,0,120
TAPACHULA-LOS BRILLANTES,2022/07/06,5,0,120
TAPACHULA-LOS BRILLANTES,2022/07/06,6,0,120
TAPACHULA-LOS BRILLANTES,2022/07/06,7,0,120
TAPACHULA-LOS BRILLANTES,2022/07/06,8,0,145
TAPACHULA-LOS BRILLANTES,2022/07/06,9,0,179
TAPACHULA-LOS BRILLANTES,2022/07/06,10,0,179
TAPACHULA-LOS BRILLANTES,2022/07/06,11,0,239
TAPACHULA-LOS BRILLANTES,2022/07/06,12,0,239
TAPACHULA-LOS BRILLANTES,2022/07/06,13,0,239
TAPACHULA-LOS BRILLANTES,2022/07/06,14,0,239
TAPACHULA-LOS BRILLANTES,2022/07/06,15,0,239
TAPACHULA-LOS BRILLANTES,2022/07/06,16,0,239
TAPACHULA-LOS BRILLANTES,2022/07/06,17,0,239
TAPACHULA-LOS BRILLANTES,2022/07/06,18,0,239
TAPACHULA-LOS BRILLANTES,2022/07/06,19,0,239
TAPACHULA-LOS BRILLANTES,2022/07/06,20,0,239
TAPACHULA-LOS BRILLANTES,2022/07/06,21,0,239
TAPACHULA-LOS BRILLANTES,2022/07/06,22,0,239
TAPACHULA-LOS BRILLANTES,2022/07/06,23,0,220
TAPACHULA-LOS BRILLANTES,2022/07/06,24,0,120
XULHA-BELICE,2022/07/06,1,0,48
XULHA-BELICE,2022/07/06,2,0,47
XULHA-BELICE,2022/07/06,3,0,46
XULHA-BELICE,2022/07/06,4,0,43
XULHA-BELICE,2022/07/06,5,0,42
XULHA-BELICE,2022/07/06,6,0,41
XULHA-BELICE,2022/07/06,7,0,39
XULHA-BELICE,2022/07/06,8,0,37
XULHA-BELICE,2022/07/06,9,0,40
XULHA-BELICE,2022/07/06,10,0,39
XULHA-BELICE,2022/07/06,11,0,45
XULHA-BELICE,2022/07/06,12,0,36
XULHA-BELICE,2022/07/06,13,0,38
XULHA-BELICE,2022/07/06,14,0,33
XULHA-BELICE,2022/07/06,15,0,40
XULHA-BELICE,2022/07/06,16,0,39
XULHA-BELICE,2022/07/06,17,0,38
XULHA-BELICE,2022/07/06,18,0,35
XULHA-BELICE,2022/07/06,19,0,32
XULHA-BELICE,2022/07/06,20,0,30
XULHA-BELICE,2022/07/06,21,0,38
XULHA-BELICE,2022/07/06,22,0,42
XULHA-BELICE,2022/07/06,23,0,45
XULHA-BELICE,2022/07/06,24,0,52
CD INDUSTRIAL - LAREDO AMER,2022/07/07,1,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/07,2,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/07,3,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/07,4,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/07,5,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/07,6,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/07,7,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/07,8,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/07,9,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/07,10,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/07,11,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/07,12,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/07,13,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/07,14,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/07,15,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/07,16,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/07,17,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/07,18,34,0
CD INDUSTRIAL - LAREDO AMER,2022/07/07,19,34,0
CD INDUSTRIAL - LAREDO AMER,2022/07/07,20,34,0
CD INDUSTRIAL - LAREDO AMER,2022/07/07,21,44,0
CD INDUSTRIAL - LAREDO AMER,2022/07/07,22,39,0
CD INDUSTRIAL - LAREDO AMER,2022/07/07,23,25,0
CD INDUSTRIAL - LAREDO AMER,2022/07/07,24,10,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/07,1,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/07,2,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/07,3,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/07,4,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/07,5,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/07,6,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/07,7,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/07,8,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/07,9,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/07,10,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/07,11,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/07,12,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/07,13,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/07,14,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/07,15,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/07,16,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/07,17,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/07,18,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/07,19,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/07,20,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/07,21,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/07,22,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/07,23,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/07,24,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/07,1,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/07,2,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/07,3,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/07,4,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/07,5,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/07,6,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/07,7,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/07,8,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/07,9,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/07,10,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/07,11,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/07,12,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/07,13,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/07,14,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/07,15,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/07,16,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/07,17,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/07,18,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/07,19,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/07,20,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/07,21,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/07,22,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/07,23,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/07,24,0,0
TAPACHULA-LOS BRILLANTES,2022/07/07,1,0,120
TAPACHULA-LOS BRILLANTES,2022/07/07,2,0,120
TAPACHULA-LOS BRILLANTES,2022/07/07,3,0,120
TAPACHULA-LOS BRILLANTES,2022/07/07,4,0,120
TAPACHULA-LOS BRILLANTES,2022/07/07,5,0,120
TAPACHULA-LOS BRILLANTES,2022/07/07,6,0,120
TAPACHULA-LOS BRILLANTES,2022/07/07,7,0,126
TAPACHULA-LOS BRILLANTES,2022/07/07,8,0,229
TAPACHULA-LOS BRILLANTES,2022/07/07,9,0,239
TAPACHULA-LOS BRILLANTES,2022/07/07,10,0,229
TAPACHULA-LOS BRILLANTES,2022/07/07,11,0,229
TAPACHULA-LOS BRILLANTES,2022/07/07,12,0,229
TAPACHULA-LOS BRILLANTES,2022/07/07,13,0,229
TAPACHULA-LOS BRILLANTES,2022/07/07,14,0,229
TAPACHULA-LOS BRILLANTES,2022/07/07,15,0,229
TAPACHULA-LOS BRILLANTES,2022/07/07,16,0,239
TAPACHULA-LOS BRILLANTES,2022/07/07,17,0,229
TAPACHULA-LOS BRILLANTES,2022/07/07,18,0,239
TAPACHULA-LOS BRILLANTES,2022/07/07,19,0,229
TAPACHULA-LOS BRILLANTES,2022/07/07,20,0,239
TAPACHULA-LOS BRILLANTES,2022/07/07,21,0,239
TAPACHULA-LOS BRILLANTES,2022/07/07,22,0,239
TAPACHULA-LOS BRILLANTES,2022/07/07,23,0,239
TAPACHULA-LOS BRILLANTES,2022/07/07,24,0,120
XULHA-BELICE,2022/07/07,1,0,49
XULHA-BELICE,2022/07/07,2,0,48
XULHA-BELICE,2022/07/07,3,0,46
XULHA-BELICE,2022/07/07,4,0,44
XULHA-BELICE,2022/07/07,5,0,42
XULHA-BELICE,2022/07/07,6,0,42
XULHA-BELICE,2022/07/07,7,0,40
XULHA-BELICE,2022/07/07,8,0,38
XULHA-BELICE,2022/07/07,9,0,41
XULHA-BELICE,2022/07/07,10,0,44
XULHA-BELICE,2022/07/07,11,0,36
XULHA-BELICE,2022/07/07,12,0,37
XULHA-BELICE,2022/07/07,13,0,39
XULHA-BELICE,2022/07/07,14,0,38
XULHA-BELICE,2022/07/07,15,0,45
XULHA-BELICE,2022/07/07,16,0,44
XULHA-BELICE,2022/07/07,17,0,42
XULHA-BELICE,2022/07/07,18,0,40
XULHA-BELICE,2022/07/07,19,0,47
XULHA-BELICE,2022/07/07,20,0,35
XULHA-BELICE,2022/07/07,21,0,43
XULHA-BELICE,2022/07/07,22,0,42
XULHA-BELICE,2022/07/07,23,0,41
XULHA-BELICE,2022/07/07,24,0,52
CD INDUSTRIAL - LAREDO AMER,2022/07/08,1,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/08,2,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/08,3,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/08,4,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/08,5,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/08,6,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/08,7,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/08,8,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/08,9,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/08,10,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/08,11,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/08,12,0,3
CD INDUSTRIAL - LAREDO AMER,2022/07/08,13,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/08,14,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/08,15,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/08,16,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/08,17,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/08,18,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/08,19,10,0
CD INDUSTRIAL - LAREDO AMER,2022/07/08,20,10,0
CD INDUSTRIAL - LAREDO AMER,2022/07/08,21,20,0
CD INDUSTRIAL - LAREDO AMER,2022/07/08,22,20,0
CD INDUSTRIAL - LAREDO AMER,2022/07/08,23,10,0
CD INDUSTRIAL - LAREDO AMER,2022/07/08,24,10,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/08,1,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/08,2,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/08,3,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/08,4,0,0
